hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K4me2	ENSG00000260032	ASO_G0260032_AD_06	down	minus	96	6560	10	86	6550	117599
H3K4me2	ENSG00000260032	ASO_G0260032_AD_06	down	plus	96	2796	10	86	6550	117599
H3K4me2	ENSG00000260032	ASO_G0260032_AD_06	up	plus	136	2796	10	126	6550	117559
H3K4me2	ENSG00000269293	ASO_G0269293_01	up	minus	1	6	0	1	6	124238
H3K4me2	ENSG00000269293	ASO_G0269293_01	up	plus	1	3	0	1	6	124238
H3K4me2	ENSG00000269293	ASO_G0269293_AD_10	down	minus	1	6	0	1	6	124238
H3K4me2	ENSG00000269293	ASO_G0269293_AD_10	up	plus	2	3	0	2	6	124237
H3K4me2	ENSG00000269293	ASO_G0269293_AD_10	down	plus	1	3	0	1	6	124238
H3K4me2	ENSG00000269293	ASO_G0269293_AD_10	up	minus	2	6	0	2	6	124237
H3K4me2	ENSG00000269834	ASO_G0269834_02	down	minus	41	2695	6	35	2392	121812
H3K4me2	ENSG00000269834	ASO_G0269834_02	up	minus	11	2695	0	11	2398	121836
H3K4me2	ENSG00000269834	ASO_G0269834_02	up	plus	11	2398	0	11	2398	121836
H3K4me2	ENSG00000269834	ASO_G0269834_02	down	plus	41	2398	6	35	2392	121812
H3K4me2	ENSG00000269834	ASO_G0269834_AD_02	up	plus	21	2398	3	18	2395	121829
H3K4me2	ENSG00000269834	ASO_G0269834_AD_02	up	minus	21	2695	3	18	2395	121829
H3K4me2	ENSG00000269834	ASO_G0269834_AD_02	down	minus	47	2695	1	46	2397	121801
H3K4me2	ENSG00000269834	ASO_G0269834_AD_02	down	plus	47	2398	1	46	2397	121801
H3K4me2	ENSG00000269834	ASO_G0269834_AD_06	down	minus	24	2695	1	23	2397	121824
H3K4me2	ENSG00000269834	ASO_G0269834_AD_06	up	plus	23	2398	2	21	2396	121826
H3K4me2	ENSG00000269834	ASO_G0269834_AD_06	down	plus	24	2398	1	23	2397	121824
H3K4me2	ENSG00000269834	ASO_G0269834_AD_06	up	minus	23	2695	2	21	2396	121826
H3K4me2	ENSG00000270069	ASO_G0270069_05	down	plus	1	6945	0	1	4663	119581
H3K4me2	ENSG00000270069	ASO_G0270069_05	down	minus	1	4664	0	1	4663	119581
H3K4me2	ENSG00000272269	ASO_G0272269_06	down	minus	5	48	0	5	48	124192
H3K4me2	ENSG00000272269	ASO_G0272269_06	down	plus	5	1	0	5	48	124192
H3K4me2	ENSG00000273015	ASO_G0273015_05	up	plus	44	21	0	44	21	124180
H3K4me2	ENSG00000273015	ASO_G0273015_05	down	plus	32	21	0	32	21	124192
H3K4me2	ENSG00000273015	ASO_G0273015_AD_07	down	plus	5	21	0	5	21	124219
